layer,direction,rank,feature_index,mean_diff_correct_minus_wrong,correct_mean_activation,wrong_mean_activation,correct_activation_frequency,wrong_activation_frequency,frequency_diff_correct_minus_wrong
9,more_active_in_correct,45,90,0.35669606924057007,0.35669606924057007,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,46,12856,0.3428838551044464,0.3428838551044464,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,47,5204,0.342671275138855,1.7917283773422241,1.4490571022033691,0.4444444477558136,0.3333333432674408,0.1111111044883728
9,more_active_in_correct,48,8299,0.3317010998725891,0.3317010998725891,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_correct,49,10834,0.3306339383125305,0.7138316035270691,0.3831976652145386,0.2222222238779068,0.1111111119389534,0.1111111119389534
9,more_active_in_correct,50,4809,0.32889384031295776,0.32889384031295776,0.0,0.1111111119389534,0.0,0.1111111119389534
9,more_active_in_wrong,1,785,-5.846809387207031,12.238536834716797,18.085346221923828,0.6666666865348816,1.0,-0.3333333134651184
9,more_active_in_wrong,2,16320,-4.356599807739258,11.70005989074707,16.056659698486328,0.6666666865348816,1.0,-0.3333333134651184
9,more_active_in_wrong,3,2569,-2.3622970581054688,0.0,2.3622970581054688,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,4,12102,-2.2886648178100586,14.08682918548584,16.3754940032959,0.6666666865348816,1.0,-0.3333333134651184
9,more_active_in_wrong,5,4821,-1.8784308433532715,0.30971866846084595,2.1881494522094727,0.1111111119389534,0.5555555820465088,-0.444444477558136
9,more_active_in_wrong,6,2178,-1.748236894607544,0.3436141610145569,2.091850996017456,0.1111111119389534,0.4444444477558136,-0.3333333432674408
9,more_active_in_wrong,7,8490,-1.2798006534576416,2.409604072570801,3.6894047260284424,0.6666666865348816,1.0,-0.3333333134651184
9,more_active_in_wrong,8,2290,-1.2294132709503174,3.882329225540161,5.1117424964904785,0.6666666865348816,1.0,-0.3333333134651184
9,more_active_in_wrong,9,11423,-1.1756409406661987,1.3942805528640747,2.5699214935302734,0.3333333432674408,0.5555555820465088,-0.222222238779068
9,more_active_in_wrong,10,11351,-1.0947906970977783,1.031430959701538,2.1262216567993164,0.2222222238779068,0.5555555820465088,-0.3333333730697632
9,more_active_in_wrong,11,7124,-1.0831751823425293,0.0,1.0831751823425293,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,12,15635,-1.072571039199829,3.4755852222442627,4.548156261444092,0.8888888955116272,1.0,-0.1111111044883728
9,more_active_in_wrong,13,3819,-0.9492961168289185,0.42256101965904236,1.3718571662902832,0.1111111119389534,0.4444444477558136,-0.3333333432674408
9,more_active_in_wrong,14,5074,-0.8765952587127686,0.0,0.8765952587127686,0.0,0.2222222238779068,-0.2222222238779068
9,more_active_in_wrong,15,3118,-0.7831384539604187,0.0,0.7831384539604187,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,16,10098,-0.7679051160812378,0.0,0.7679051160812378,0.0,0.2222222238779068,-0.2222222238779068
9,more_active_in_wrong,17,7149,-0.7597606778144836,0.0,0.7597606778144836,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,18,9595,-0.6816698312759399,0.6605329513549805,1.3422027826309204,0.2222222238779068,0.3333333432674408,-0.111111119389534
9,more_active_in_wrong,19,8201,-0.6729613542556763,0.0,0.6729613542556763,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,20,5591,-0.6702899932861328,0.3369075059890747,1.0071974992752075,0.1111111119389534,0.3333333432674408,-0.222222238779068
9,more_active_in_wrong,21,5344,-0.6622751355171204,0.0,0.6622751355171204,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,22,10701,-0.6603729128837585,0.0,0.6603729128837585,0.0,0.2222222238779068,-0.2222222238779068
9,more_active_in_wrong,23,8759,-0.6487835645675659,0.0,0.6487835645675659,0.0,0.2222222238779068,-0.2222222238779068
9,more_active_in_wrong,24,10185,-0.6393413543701172,0.0,0.6393413543701172,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,25,2098,-0.638331949710846,0.0,0.638331949710846,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,26,4521,-0.6335525512695312,0.29982513189315796,0.9333776831626892,0.1111111119389534,0.2222222238779068,-0.1111111119389534
9,more_active_in_wrong,27,9982,-0.6238762736320496,0.0,0.6238762736320496,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,28,1792,-0.6206435561180115,0.36129510402679443,0.9819386601448059,0.1111111119389534,0.2222222238779068,-0.1111111119389534
9,more_active_in_wrong,29,2310,-0.6145147681236267,0.0,0.6145147681236267,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,30,5634,-0.5397504568099976,0.8686857223510742,1.4084361791610718,0.1111111119389534,0.2222222238779068,-0.1111111119389534
9,more_active_in_wrong,31,13129,-0.502267599105835,0.0,0.502267599105835,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,32,7013,-0.49950912594795227,0.3497532308101654,0.8492623567581177,0.1111111119389534,0.2222222238779068,-0.1111111119389534
9,more_active_in_wrong,33,5470,-0.48387274146080017,0.0,0.48387274146080017,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,34,10923,-0.47892284393310547,2.3140320777893066,2.792954921722412,0.5555555820465088,0.7777777910232544,-0.2222222089767456
9,more_active_in_wrong,35,8975,-0.46890032291412354,0.0,0.46890032291412354,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,36,5568,-0.4654253423213959,0.0,0.4654253423213959,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,37,4791,-0.4236677885055542,0.0,0.4236677885055542,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,38,7285,-0.40696263313293457,0.0,0.40696263313293457,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,39,8752,-0.4013157784938812,0.0,0.4013157784938812,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,40,145,-0.38245511054992676,0.0,0.38245511054992676,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,41,2425,-0.3814312219619751,0.734542727470398,1.115973949432373,0.2222222238779068,0.3333333432674408,-0.111111119389534
9,more_active_in_wrong,42,54,-0.38018321990966797,13.044788360595703,13.424971580505371,1.0,1.0,0.0
9,more_active_in_wrong,43,7524,-0.3757532835006714,0.6078169345855713,0.9835702180862427,0.2222222238779068,0.3333333432674408,-0.111111119389534
9,more_active_in_wrong,44,4407,-0.3685959279537201,0.0,0.3685959279537201,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,45,11404,-0.36466920375823975,0.0,0.36466920375823975,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,46,10972,-0.35971635580062866,0.0,0.35971635580062866,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,47,15715,-0.35941898822784424,0.0,0.35941898822784424,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,48,5753,-0.3518105745315552,0.0,0.3518105745315552,0.0,0.1111111119389534,-0.1111111119389534
9,more_active_in_wrong,49,3506,-0.34523773193359375,3.82466459274292,4.169902324676514,0.3333333432674408,0.4444444477558136,-0.1111111044883728
9,more_active_in_wrong,50,15216,-0.33747318387031555,0.0,0.33747318387031555,0.0,0.1111111119389534,-0.1111111119389534
12,more_active_in_correct,1,1371,8.036673545837402,8.036673545837402,0.0,0.3333333432674408,0.0,0.3333333432674408
12,more_active_in_correct,2,1710,3.8250436782836914,6.250541687011719,2.4254980087280273,0.5555555820465088,0.5555555820465088,0.0
12,more_active_in_correct,3,6810,3.638620615005493,3.638620615005493,0.0,0.3333333432674408,0.0,0.3333333432674408
